时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,挥发酚,六价铬,氯化物
11/15/2012 20:00:00,21.60,8.21,106.00,15.80,4.98,1.24,0.08,0.04,0.00,0.00,15.00
11/15/2012 23:00:00,21.60,8.20,105.00,17.10,4.78,1.11,0.08,0.04,0.00,0.00,14.30
11/16/2012 02:00:00,21.60,8.20,107.00,19.00,5.17,1.21,0.09,0.06,0.00,0.00,15.00
11/16/2012 05:00:00,21.60,8.21,106.00,14.30,5.01,1.38,0.08,0.04,0.00,0.00,15.40
11/16/2012 08:00:00,21.50,8.19,106.00,14.60,5.10,1.44,0.10,0.04,0.00,0.00,14.00
11/16/2012 11:00:00,22.00,8.17,106.00,22.90,5.00,1.42,0.09,0.04,0.00,0.00,13.80
11/16/2012 14:00:00,22.20,8.18,107.00,23.20,5.67,1.39,0.10,0.03,0.00,0.00,12.70
11/16/2012 17:00:00,22.30,8.24,107.00,16.40,5.94,,0.07,0.03,0.00,0.00,12.10
11/16/2012 20:00:00,22.10,8.24,107.00,14.50,5.27,,0.07,0.03,0.00,0.00,12.40
11/16/2012 23:00:00,22.10,8.17,107.00,13.60,4.92,,0.08,0.03,0.00,0.00,12.80
11/17/2012 02:00:00,21.90,8.11,108.00,19.40,5.39,,0.09,0.03,0.00,0.00,13.90
11/17/2012 05:00:00,21.60,8.17,107.00,16.50,5.47,,0.08,0.02,0.00,0.00,15.10
11/17/2012 08:00:00,21.20,8.19,107.00,15.40,5.41,2.06,0.08,0.03,0.00,0.00,15.30
11/17/2012 11:00:00,21.20,8.17,108.00,17.40,5.95,1.74,0.08,0.03,0.00,0.00,15.40
11/17/2012 14:00:00,21.50,8.19,108.00,20.70,6.09,2.33,0.10,0.03,0.00,0.00,15.00
11/17/2012 17:00:00,21.40,8.25,109.00,19.70,6.53,1.53,0.07,0.02,0.00,0.00,14.70
11/17/2012 20:00:00,21.30,8.26,109.00,13.10,6.04,1.69,0.08,0.02,0.00,0.00,15.00
11/17/2012 23:00:00,21.10,8.22,108.00,18.30,5.70,1.43,0.09,0.03,0.00,0.00,15.20
11/18/2012 02:00:00,21.10,8.19,108.00,29.50,5.91,1.69,0.10,0.03,0.00,0.00,15.90
11/18/2012 05:00:00,21.00,8.22,110.00,19.70,6.24,1.77,0.08,0.03,0.00,0.00,16.30
11/18/2012 08:00:00,20.70,8.23,109.00,16.90,5.93,1.46,0.09,0.03,0.00,0.00,15.00
11/18/2012 11:00:00,21.20,8.21,110.00,19.20,5.97,1.39,0.09,0.03,0.00,0.00,14.90
11/18/2012 14:00:00,21.70,8.20,110.00,20.10,6.17,1.64,0.09,0.04,0.00,0.00,13.50
11/18/2012 17:00:00,21.40,8.27,111.00,14.20,6.90,1.68,0.08,0.01,0.00,0.00,13.70
11/18/2012 20:00:00,21.00,8.35,110.00,13.40,6.48,1.55,0.08,0.02,0.00,0.00,14.20
11/18/2012 23:00:00,20.60,8.27,111.00,13.90,5.85,1.45,0.09,0.02,0.00,0.00,16.00
11/19/2012 02:00:00,20.50,8.20,110.00,16.00,5.75,1.70,0.09,0.02,0.00,0.00,16.40
11/19/2012 05:00:00,20.40,8.22,110.00,17.80,6.22,1.66,0.09,0.02,0.00,0.00,16.00
11/19/2012 08:00:00,20.20,8.27,110.00,15.90,5.93,1.44,0.09,0.01,0.00,0.00,15.90
11/19/2012 11:00:00,20.80,8.23,111.00,22.90,6.06,1.39,0.10,0.02,0.00,0.00,14.90
11/19/2012 14:00:00,21.60,8.25,111.00,21.80,5.98,1.29,0.10,0.01,0.00,0.00,13.00
11/19/2012 17:00:00,21.40,8.29,111.00,19.60,6.83,1.96,0.09,0.01,0.00,0.00,14.60
11/19/2012 20:00:00,20.80,8.37,111.00,14.00,6.71,2.25,0.10,0.26,0.00,0.00,15.00
11/19/2012 23:00:00,20.30,8.35,111.00,12.30,6.17,1.21,0.09,0.02,0.00,0.00,15.90
11/20/2012 02:00:00,20.30,8.26,111.00,14.20,5.70,1.64,0.09,0.01,0.00,0.00,15.90
11/20/2012 05:00:00,20.40,8.23,111.00,14.70,6.12,1.69,0.09,0.02,0.00,0.00,16.60
11/20/2012 08:00:00,20.30,8.28,111.00,13.70,6.02,1.48,0.09,0.01,0.00,0.00,15.90
11/20/2012 11:00:00,20.60,8.27,112.00,27.00,6.13,1.32,0.11,0.02,0.00,0.00,14.80
11/20/2012 14:00:00,21.40,8.23,113.00,21.30,5.99,1.20,0.10,0.02,0.00,0.00,13.00
11/20/2012 17:00:00,21.10,8.23,113.00,16.70,6.42,1.55,0.10,0.02,0.00,0.00,14.00
11/20/2012 20:00:00,20.90,8.30,113.00,15.30,6.85,1.18,0.09,0.03,0.00,0.00,14.70
11/20/2012 23:00:00,20.70,8.32,113.00,12.80,6.11,1.12,0.10,0.03,0.00,0.00,14.80
11/21/2012 02:00:00,20.60,8.19,113.00,14.40,5.52,1.02,0.10,0.02,0.00,0.00,15.20
11/21/2012 05:00:00,20.70,8.13,113.00,14.20,5.43,1.14,0.10,0.01,0.00,0.00,15.50
11/21/2012 08:00:00,20.60,8.15,114.00,14.10,5.49,0.95,0.09,0.01,0.00,0.00,14.20
11/21/2012 11:00:00,20.80,8.13,113.00,11.30,5.54,0.88,0.09,0.02,0.00,0.00,14.10
11/21/2012 14:00:00,20.60,8.11,114.00,24.60,5.46,1.60,0.12,0.03,0.00,0.00,15.70
11/21/2012 17:00:00,20.70,8.07,114.00,20.50,5.14,1.36,0.10,0.04,0.00,0.00,15.70
11/21/2012 20:00:00,20.80,8.07,114.00,16.10,5.30,1.05,0.10,0.05,0.00,0.00,15.00
11/21/2012 23:00:00,20.70,8.07,115.00,24.30,5.24,1.22,0.11,0.05,0.00,0.00,15.00
11/22/2012 02:00:00,20.60,8.04,116.00,36.60,4.82,1.18,0.12,0.05,0.00,0.00,15.40
11/22/2012 05:00:00,20.60,8.02,114.00,39.20,4.61,0.97,0.11,0.04,0.00,0.00,14.90
11/22/2012 08:00:00,20.70,8.00,115.00,27.60,4.75,0.97,0.11,0.04,0.00,0.00,15.10
11/22/2012 11:00:00,20.70,8.12,115.00,19.90,4.39,1.08,0.11,0.06,0.00,0.00,15.20
11/22/2012 14:00:00,20.60,8.07,114.00,20.60,4.35,1.42,0.13,0.10,0.00,0.00,14.00
11/22/2012 17:00:00,20.60,8.04,112.00,28.40,4.25,1.69,0.12,0.09,0.00,0.00,14.40
11/22/2012 20:00:00,20.70,8.01,114.00,18.70,4.44,1.88,0.12,0.12,0.00,0.00,15.10
11/22/2012 23:00:00,20.70,8.04,114.00,20.80,4.45,1.48,0.13,0.13,0.00,0.00,15.50
11/23/2012 02:00:00,20.50,7.99,113.00,30.20,4.31,1.55,0.13,0.10,0.00,0.00,15.30
11/23/2012 05:00:00,20.50,8.00,111.00,33.10,4.54,1.57,0.13,0.09,0.00,0.00,15.30
11/23/2012 08:00:00,20.60,7.98,111.00,28.10,4.61,1.25,0.12,0.09,0.00,0.00,14.50
11/23/2012 11:00:00,20.80,7.97,112.00,24.70,4.69,1.25,0.12,0.17,0.00,,13.00
11/23/2012 14:00:00,20.60,7.99,109.00,26.30,4.83,1.25,0.12,0.18,0.00,,13.70
11/23/2012 17:00:00,20.30,6.02,107.00,31.30,4.90,1.42,0.13,0.11,0.00,0.00,13.80
11/23/2012 20:00:00,20.20,6.42,108.00,36.50,4.68,1.36,0.12,0.12,0.00,0.00,15.60
11/23/2012 23:00:00,20.20,6.47,109.00,41.50,4.92,1.50,0.12,0.12,0.00,0.00,15.90
11/24/2012 02:00:00,19.90,6.49,107.00,26.50,5.00,1.18,0.12,0.12,0.00,0.00,16.00
11/24/2012 05:00:00,19.70,6.49,107.00,34.00,4.94,1.17,0.12,0.11,0.00,0.00,16.10
11/24/2012 08:00:00,19.70,6.48,106.00,28.30,4.82,1.12,0.12,0.10,0.00,0.00,15.90
11/24/2012 11:00:00,19.90,6.47,107.00,27.00,4.97,1.15,0.12,0.13,0.00,0.00,16.20
11/24/2012 14:00:00,19.80,6.47,107.00,57.50,5.29,1.10,0.12,0.11,0.00,0.00,15.40
11/24/2012 17:00:00,19.50,6.48,108.00,32.60,5.12,1.06,0.11,0.10,0.00,0.00,15.90
11/24/2012 20:00:00,19.50,6.46,107.00,23.70,5.12,1.14,0.11,0.07,0.00,0.00,16.10
11/24/2012 23:00:00,19.60,6.46,107.00,20.00,5.19,1.17,0.11,0.09,0.00,0.00,16.00
11/25/2012 02:00:00,19.50,6.44,107.00,19.20,4.95,1.18,0.10,0.07,0.00,0.00,15.40
11/25/2012 05:00:00,18.70,6.44,108.00,19.20,4.86,1.25,0.11,0.04,0.00,0.00,16.00
11/25/2012 08:00:00,19.30,6.43,107.00,81.60,5.01,0.97,0.10,0.04,0.00,0.00,15.70
11/25/2012 11:00:00,19.50,6.43,107.00,19.30,4.99,1.04,0.10,0.04,0.00,0.00,15.10
11/25/2012 14:00:00,19.70,6.42,107.00,20.00,5.04,1.22,0.10,0.03,0.00,0.00,14.90
11/25/2012 17:00:00,19.50,6.41,109.00,13.70,5.12,1.08,0.09,0.03,0.00,0.00,15.00
11/25/2012 20:00:00,19.50,6.43,108.00,15.50,5.08,1.17,0.09,0.03,0.00,0.00,14.40
11/25/2012 23:00:00,19.60,6.41,108.00,19.90,5.01,0.98,0.09,0.04,0.00,0.00,14.30
11/26/2012 02:00:00,19.50,6.39,108.00,14.50,5.00,0.98,0.09,0.03,0.00,0.00,14.60
11/26/2012 05:00:00,19.40,6.39,110.00,24.90,5.06,,0.10,0.05,0.00,0.00,14.30
11/26/2012 08:00:00,19.30,6.39,110.00,28.80,5.38,,0.10,0.04,0.00,0.00,14.50
11/26/2012 11:00:00,19.20,6.38,110.00,21.90,5.34,1.09,0.10,0.05,0.00,0.00,16.00
11/26/2012 14:00:00,19.10,6.40,110.00,19.30,5.48,1.43,0.10,0.05,0.00,0.00,15.80
11/26/2012 17:00:00,18.80,6.39,112.00,23.60,5.49,1.43,0.11,0.08,0.00,0.00,16.90
11/26/2012 20:00:00,18.60,6.41,113.00,35.90,5.83,1.41,0.13,0.06,0.00,0.00,16.00
11/26/2012 23:00:00,18.80,6.40,113.00,24.00,5.57,1.30,0.11,0.09,0.00,0.00,16.80
11/27/2012 02:00:00,18.60,6.41,113.00,25.00,5.44,1.34,0.12,0.08,0.00,0.00,16.90
11/27/2012 05:00:00,18.10,6.43,112.00,30.00,5.40,1.31,0.13,0.06,0.00,0.00,16.50
11/27/2012 08:00:00,18.00,6.41,110.00,31.30,5.50,1.39,0.13,0.06,0.00,0.00,15.10
11/27/2012 11:00:00,18.40,6.40,111.00,27.50,5.41,1.39,0.12,0.07,0.00,0.00,14.70
11/27/2012 14:00:00,18.50,6.40,111.00,23.70,4.96,1.53,0.12,0.06,0.00,0.00,14.10
11/27/2012 17:00:00,18.60,6.38,111.00,30.00,5.57,1.52,0.12,0.05,0.00,0.00,14.50
11/27/2012 20:00:00,18.30,6.36,111.00,27.00,5.40,1.36,0.11,0.05,0.00,0.00,14.70
11/27/2012 23:00:00,18.50,6.36,111.00,23.60,5.19,1.03,0.11,0.05,0.00,0.00,15.00
11/28/2012 02:00:00,18.40,6.33,112.00,21.20,5.38,1.10,0.11,0.04,0.00,0.00,15.30
11/28/2012 05:00:00,18.30,6.34,112.00,20.50,5.35,1.10,0.11,0.04,0.00,0.00,14.90
11/28/2012 08:00:00,,,,,,,,,,,
11/28/2012 08:44:00,18.70,6.40,112.00,23.00,5.72,1.14,0.11,0.05,0.00,0.00,14.50
11/28/2012 11:00:00,18.50,6.34,112.00,20.10,5.58,1.08,0.10,0.05,0.00,0.00,13.90
11/28/2012 14:00:00,18.50,6.33,113.00,22.00,5.50,1.00,0.11,0.05,0.00,0.00,14.70
11/28/2012 17:00:00,18.40,6.33,112.00,17.30,5.24,1.17,0.10,0.04,0.00,0.00,14.70
11/28/2012 20:00:00,18.20,6.33,112.00,21.10,5.41,1.20,0.11,0.05,0.00,0.00,14.80
11/28/2012 23:00:00,18.30,6.32,112.00,20.20,5.08,1.30,0.11,0.06,0.00,0.00,14.60
11/29/2012 02:00:00,18.30,6.33,114.00,31.00,5.35,1.37,0.11,0.08,0.00,0.00,14.40
11/29/2012 05:00:00,18.10,6.34,112.00,19.20,5.44,1.40,0.11,0.07,0.00,0.00,14.60
11/29/2012 08:00:00,18.10,6.35,113.00,25.10,5.35,1.28,0.12,0.08,0.00,0.00,13.00
11/29/2012 11:00:00,18.40,6.35,112.00,26.60,5.48,1.45,0.11,0.09,0.00,0.00,13.00
11/29/2012 14:00:00,18.70,6.33,114.00,24.30,5.54,1.52,0.12,0.08,0.00,0.00,12.10
11/29/2012 17:00:00,18.60,6.34,114.00,27.90,5.58,1.01,0.11,0.09,0.00,0.00,12.90
11/29/2012 20:00:00,18.40,6.32,112.00,21.60,5.49,1.35,0.11,0.09,0.00,0.00,12.80
11/29/2012 23:00:00,18.30,6.31,111.00,17.60,5.39,1.37,0.11,0.10,0.00,0.00,13.20
11/30/2012 02:00:00,18.20,6.29,113.00,16.40,4.38,1.14,0.11,0.11,0.00,0.00,13.30
11/30/2012 05:00:00,18.10,6.31,111.00,28.70,5.75,1.50,0.12,0.11,0.00,0.00,14.10
11/30/2012 08:00:00,18.00,6.31,111.00,25.90,5.72,1.50,0.12,0.12,0.00,0.00,14.40
11/30/2012 11:00:00,18.20,6.32,112.00,31.90,5.55,1.28,0.12,0.13,0.00,0.00,13.50
11/30/2012 14:00:00,18.30,6.31,114.00,24.40,5.67,1.62,0.12,0.16,0.00,0.00,13.80
11/30/2012 17:00:00,18.20,6.31,114.00,37.50,5.71,1.71,0.14,0.14,0.00,0.00,13.80
11/30/2012 20:00:00,18.00,6.31,113.00,38.70,5.62,1.42,0.14,0.14,0.00,0.00,14.30
11/30/2012 23:00:00,17.90,6.29,111.00,35.90,5.52,1.27,0.13,0.14,0.00,0.00,13.90
12/01/2012 02:00:00,18.00,6.27,113.00,34.70,5.65,1.18,0.14,0.16,0.00,0.00,13.90
12/01/2012 05:00:00,17.70,6.28,111.00,41.00,5.74,1.32,0.15,0.15,0.00,0.00,14.40
12/01/2012 08:00:00,17.50,6.27,110.00,54.10,5.95,1.32,0.16,0.17,0.00,0.00,14.60
12/01/2012 11:00:00,17.50,6.28,109.00,68.00,5.86,1.32,0.15,0.15,0.00,0.00,14.40
12/01/2012 14:00:00,17.70,6.28,111.00,49.40,5.66,1.36,0.15,0.19,0.00,0.00,14.10
12/01/2012 17:00:00,17.50,6.28,112.00,50.00,5.07,1.57,0.16,0.17,0.00,0.00,14.00
12/01/2012 20:00:00,17.50,6.27,110.00,57.00,5.66,1.56,0.15,0.15,0.00,0.00,14.20
12/01/2012 23:00:00,17.50,6.26,110.00,52.10,5.73,1.55,0.14,0.16,0.00,0.00,14.50
12/02/2012 02:00:00,17.50,6.24,111.00,40.50,6.07,1.09,0.13,0.17,0.00,0.00,14.90
12/02/2012 05:00:00,17.50,6.25,111.00,44.70,6.01,1.34,0.14,0.16,0.00,0.00,14.60
12/02/2012 08:00:00,17.40,6.24,109.00,37.70,6.05,1.30,0.13,0.16,0.00,0.00,14.20
12/02/2012 11:00:00,17.70,6.25,108.00,35.50,6.10,1.16,0.13,0.17,0.00,0.00,13.20
12/02/2012 14:00:00,17.70,6.25,110.00,30.60,6.11,1.26,0.13,0.21,0.00,0.00,12.70
12/02/2012 17:00:00,17.60,6.24,109.00,31.00,5.41,1.32,0.13,0.17,0.00,0.00,13.30
12/02/2012 20:00:00,17.50,6.23,105.00,37.20,6.02,1.58,0.13,0.18,0.00,0.00,13.10
12/02/2012 23:00:00,17.40,6.22,104.00,32.70,6.31,1.44,0.12,0.11,0.00,0.00,13.90
12/03/2012 02:00:00,17.40,6.22,105.00,33.90,6.27,1.28,0.12,0.19,0.00,0.00,13.10
12/03/2012 05:00:00,17.30,6.23,105.00,40.20,6.47,1.33,0.12,0.11,0.00,0.00,14.10
12/03/2012 08:00:00,17.30,6.21,105.00,33.40,6.94,1.31,0.12,0.17,0.00,0.00,14.10
12/03/2012 11:00:00,17.40,6.25,105.00,32.60,7.14,1.55,0.12,0.08,0.00,0.00,13.00
12/03/2012 14:00:00,17.50,6.26,105.00,39.00,6.93,1.63,0.11,0.08,0.00,0.00,13.30
12/03/2012 17:00:00,17.40,6.25,106.00,26.20,6.13,1.54,0.12,0.16,0.00,0.00,13.00
12/03/2012 20:00:00,17.10,6.24,104.00,32.50,6.98,1.59,0.11,0.18,0.00,0.00,13.80
12/03/2012 23:00:00,16.90,6.24,104.00,25.20,7.19,1.57,0.11,0.19,0.00,0.00,13.90
12/04/2012 02:00:00,16.80,6.25,103.00,23.20,6.98,1.46,0.10,0.18,0.00,0.00,15.10
12/04/2012 05:00:00,16.70,6.24,104.00,25.20,7.25,1.25,0.11,0.18,0.00,0.00,14.80
12/04/2012 08:00:00,16.50,6.25,102.00,22.10,7.13,1.13,0.10,0.19,0.00,0.00,14.80
12/04/2012 11:00:00,16.70,6.26,102.00,24.10,7.19,1.43,0.12,0.17,0.00,0.00,13.90
12/04/2012 14:00:00,16.80,6.25,102.00,28.50,6.90,1.38,0.10,0.17,0.00,0.00,13.70
12/04/2012 17:00:00,16.60,6.25,103.00,22.10,6.03,1.13,0.11,0.17,0.00,0.00,13.70
12/04/2012 20:00:00,16.50,6.26,102.00,25.20,7.07,1.24,0.10,0.17,0.00,0.00,14.20
12/04/2012 23:00:00,16.40,6.26,100.00,24.00,6.93,0.98,0.10,0.16,0.00,0.00,13.70
12/05/2012 02:00:00,16.30,6.25,99.00,23.60,7.01,0.90,0.09,0.16,0.00,0.00,13.70
12/05/2012 05:00:00,16.40,6.24,100.00,22.10,6.91,,0.10,0.16,0.00,0.00,13.80
12/05/2012 08:00:00,16.30,6.25,98.00,22.70,6.82,0.98,0.09,0.09,0.00,0.00,12.80
12/05/2012 11:00:00,16.30,6.26,97.00,23.90,7.26,1.19,0.09,0.17,0.00,0.00,13.10
12/05/2012 14:00:00,16.50,6.27,96.00,24.40,7.25,1.36,0.09,0.16,0.00,0.00,12.40
12/05/2012 17:00:00,16.60,6.27,97.00,21.50,6.79,1.43,0.09,0.18,0.00,0.00,12.70
12/05/2012 20:00:00,16.40,6.28,96.00,24.40,7.21,1.04,0.09,0.16,0.00,0.00,12.90
12/05/2012 23:00:00,16.00,6.28,95.00,21.00,7.14,0.98,0.09,0.16,0.00,0.00,13.00
12/06/2012 02:00:00,15.80,6.28,93.00,24.10,7.32,1.16,0.09,0.16,0.00,0.00,13.40
12/06/2012 05:00:00,15.80,6.27,94.00,20.80,7.28,0.94,0.09,0.16,0.00,0.00,13.60
12/06/2012 08:00:00,15.60,6.25,93.00,28.40,7.61,1.06,0.09,0.15,0.00,0.00,13.10
12/06/2012 11:00:00,15.90,6.28,93.00,20.00,7.53,1.01,0.09,0.17,0.00,0.00,12.00
12/06/2012 14:00:00,16.40,6.29,93.00,20.90,7.44,1.11,0.09,0.16,0.00,0.00,11.40
12/06/2012 17:00:00,16.10,6.27,93.00,20.60,7.28,1.11,0.09,0.16,0.00,0.00,12.60
12/06/2012 20:00:00,15.80,6.28,93.00,22.20,7.47,1.62,0.09,0.16,0.00,0.00,13.00
12/06/2012 23:00:00,15.60,6.26,93.00,32.60,7.55,,0.08,0.16,0.00,0.00,16.40
12/07/2012 02:00:00,15.40,6.26,92.00,31.70,7.62,1.72,0.09,0.16,0.00,0.00,21.40
12/07/2012 05:00:00,15.40,6.26,92.00,18.00,7.44,1.27,0.08,0.16,0.00,0.00,26.90
12/07/2012 08:00:00,15.50,6.28,92.00,144.90,7.64,1.37,0.08,0.15,0.00,0.00,29.80
12/07/2012 11:00:00,15.90,6.29,93.00,23.70,7.47,1.18,0.09,0.17,0.00,0.00,23.70
12/07/2012 14:00:00,17.00,6.32,93.00,23.00,7.53,1.15,0.09,0.18,0.00,0.00,23.80
12/07/2012 17:00:00,16.60,6.31,93.00,22.70,7.70,1.24,0.09,0.17,0.00,0.00,29.50
12/07/2012 20:00:00,16.20,6.30,94.00,19.70,7.38,1.31,0.09,0.18,0.00,0.00,
12/07/2012 23:00:00,15.90,6.29,93.00,20.10,7.45,1.47,0.08,0.16,0.00,0.00,
12/08/2012 02:00:00,15.80,6.28,93.00,31.90,7.48,1.42,0.08,0.17,0.00,0.00,
12/08/2012 05:00:00,15.90,6.26,93.00,,7.52,1.14,0.08,0.14,0.00,0.00,
12/08/2012 08:00:00,15.90,6.26,93.00,,7.24,1.04,0.09,0.17,0.00,0.00,12.70
12/08/2012 11:00:00,16.10,6.25,93.00,,7.25,1.13,0.08,0.15,0.00,0.00,11.60
12/08/2012 14:00:00,16.30,6.27,93.00,,7.53,1.12,0.08,0.16,0.00,0.00,11.10
12/08/2012 17:00:00,16.20,6.28,93.00,,7.46,1.29,0.08,0.16,0.00,0.00,11.60
12/08/2012 20:00:00,16.10,6.26,94.00,,7.32,1.10,0.08,0.16,0.00,0.00,11.70
12/08/2012 23:00:00,16.00,6.27,94.00,,7.28,1.11,0.08,0.15,0.00,0.00,11.90
12/09/2012 02:00:00,15.70,6.27,94.00,,7.67,1.14,0.08,0.15,0.00,0.00,12.10
12/09/2012 05:00:00,15.70,6.27,93.00,,7.45,1.20,0.08,0.14,0.00,0.00,12.20
12/09/2012 08:00:00,15.70,6.27,93.00,,7.60,1.19,0.08,0.16,0.00,0.00,11.80
12/09/2012 11:00:00,16.00,6.29,93.00,,7.68,1.05,0.08,0.14,0.00,0.00,11.40
12/09/2012 14:00:00,16.70,6.28,94.00,,7.35,1.02,0.08,0.14,0.00,0.00,10.70
12/09/2012 17:00:00,16.10,6.29,93.00,,7.52,1.36,0.08,0.16,0.00,0.00,11.20
12/09/2012 20:00:00,15.80,6.27,93.00,,7.37,1.28,0.08,0.14,0.00,0.00,12.00
12/09/2012 23:00:00,15.80,6.27,93.00,,7.83,1.33,0.08,0.15,0.00,0.00,12.10
12/10/2012 02:00:00,15.40,6.26,93.00,,7.71,1.18,0.08,0.13,0.00,0.00,12.50
12/10/2012 05:00:00,15.10,6.28,92.00,,7.86,1.31,0.08,0.15,0.00,0.00,12.80
12/10/2012 08:00:00,15.20,6.31,92.00,,7.76,1.37,0.08,0.12,0.00,0.00,12.40
12/10/2012 11:14:00,15.50,6.49,93.00,5.00,7.39,1.08,0.08,0.13,0.00,0.00,13.00
12/10/2012 14:00:00,15.50,6.59,93.00,18.50,7.54,1.08,0.08,0.10,0.00,0.00,12.30
12/10/2012 17:00:00,15.30,6.28,92.00,59.10,7.54,1.66,0.08,0.13,0.00,0.00,12.70
12/10/2012 20:00:00,15.30,6.51,92.00,49.50,7.48,2.01,0.08,0.13,0.00,0.00,12.60
12/10/2012 23:00:00,15.10,6.55,94.00,59.20,7.39,2.00,0.08,0.13,0.00,0.00,13.30
12/11/2012 02:00:00,15.00,6.56,93.00,41.10,7.45,1.94,0.08,0.12,0.00,0.00,13.40
12/11/2012 05:00:00,14.80,6.57,92.00,49.50,7.61,1.81,0.08,0.12,0.00,0.00,12.90
12/11/2012 08:00:00,15.00,6.60,91.00,35.40,8.09,1.48,0.08,0.11,0.00,0.00,12.30
12/11/2012 11:00:00,15.10,6.58,93.00,47.40,7.55,1.55,0.09,0.14,0.00,0.00,13.70
12/11/2012 14:00:00,15.20,6.58,92.00,49.00,7.55,1.54,0.08,0.11,0.00,0.00,13.20
12/11/2012 17:00:00,14.90,6.57,92.00,41.70,7.62,1.28,0.08,0.11,0.00,0.00,12.60
12/11/2012 20:00:00,15.00,6.59,91.00,28.50,7.54,1.39,0.08,0.10,0.00,0.00,12.50
12/11/2012 23:00:00,15.00,6.56,93.00,49.10,7.52,1.41,0.09,0.13,0.00,0.00,13.20
12/12/2012 02:00:00,15.00,6.56,92.00,45.90,7.53,1.69,0.08,0.10,0.00,0.00,12.90
12/12/2012 05:00:00,14.80,6.55,92.00,45.90,7.64,1.59,0.08,0.11,0.00,0.00,12.90
12/12/2012 08:00:00,14.80,6.57,90.00,21.10,8.18,1.73,0.08,0.10,0.00,0.00,12.20
12/12/2012 11:00:00,15.00,6.56,93.00,36.30,7.78,1.88,0.09,0.12,0.00,0.00,13.00
12/12/2012 14:00:00,15.20,6.55,94.00,40.60,7.63,1.97,0.09,0.11,0.00,0.00,12.50
12/12/2012 17:00:00,15.00,6.55,92.00,36.90,7.58,1.49,0.08,0.10,0.00,0.00,12.00
12/12/2012 20:00:00,15.00,6.52,90.00,36.30,7.66,1.42,0.08,0.11,0.00,0.00,11.80
12/12/2012 23:00:00,15.10,6.51,92.00,52.90,7.70,1.56,0.09,0.11,0.00,0.00,11.90
12/13/2012 02:00:00,15.20,6.50,92.00,46.40,7.80,1.42,0.08,0.11,0.00,0.00,12.40
12/13/2012 05:00:00,15.10,6.49,91.00,26.90,7.60,1.36,0.08,0.11,0.00,0.00,12.30
12/13/2012 08:00:00,15.00,6.49,89.00,53.80,7.95,1.37,0.08,0.09,0.00,0.00,11.60
12/13/2012 11:00:00,15.40,6.48,90.00,50.10,7.58,1.84,0.08,0.09,0.00,0.00,11.10
12/13/2012 14:00:00,15.50,6.45,93.00,50.10,7.71,1.80,0.09,0.12,0.00,0.00,11.50
12/13/2012 17:00:00,15.50,6.46,91.00,36.80,7.44,1.77,0.08,0.09,0.00,0.00,11.20
12/13/2012 20:00:00,15.50,6.43,90.00,58.00,7.60,1.76,0.08,0.09,0.00,0.00,11.40
12/13/2012 23:00:00,15.60,6.43,90.00,50.10,7.51,1.81,0.08,0.10,0.00,0.00,11.00
12/14/2012 02:00:00,15.50,6.43,92.00,53.30,7.59,2.97,0.08,0.12,0.00,0.00,11.50
12/14/2012 05:00:00,15.30,6.41,91.00,42.20,7.42,3.11,0.08,0.10,0.00,0.00,11.80
12/14/2012 08:00:00,15.30,6.41,88.00,50.70,7.85,2.18,0.08,0.08,0.00,0.00,10.70
12/14/2012 11:00:00,16.10,6.40,88.00,43.70,8.20,1.47,0.08,0.08,0.00,0.00,10.00
12/14/2012 14:00:00,16.40,6.36,92.00,57.40,7.57,,0.09,0.14,0.00,0.00,10.60
12/14/2012 17:00:00,16.60,6.34,90.00,68.00,7.63,0.71,0.08,0.09,0.00,0.00,9.80
12/14/2012 20:00:00,16.40,6.34,88.00,99.60,7.42,0.84,0.08,0.08,0.00,0.00,9.50
12/14/2012 23:00:00,16.30,6.29,87.00,85.90,7.46,0.94,0.08,0.04,0.00,0.00,9.50
12/15/2012 02:00:00,16.10,6.26,90.00,82.20,7.50,0.88,0.09,0.12,0.00,0.00,10.80
12/15/2012 05:00:00,16.10,6.27,88.00,83.30,7.46,0.91,0.08,0.08,0.00,0.00,10.80
12/15/2012 08:00:00,16.10,6.26,87.00,68.10,7.45,0.98,0.08,0.07,0.00,0.00,10.00
12/15/2012 11:00:00,16.80,6.24,86.00,88.10,7.59,1.10,0.07,0.06,0.00,0.00,9.00
12/15/2012 14:00:00,17.30,6.20,89.00,106.90,7.59,1.65,0.10,0.10,0.00,0.00,9.40
12/15/2012 17:00:00,17.20,6.21,88.00,80.50,7.71,1.41,0.08,0.08,0.00,0.00,9.10
12/15/2012 20:00:00,17.20,6.19,87.00,106.10,7.33,1.28,0.07,0.07,0.00,0.00,8.90
12/15/2012 23:00:00,17.00,6.16,86.00,117.10,7.28,1.40,0.07,0.07,0.00,0.00,9.30
12/16/2012 02:00:00,16.90,6.13,89.00,88.60,7.28,1.57,0.09,0.12,0.00,0.00,10.30
12/16/2012 05:00:00,16.70,6.14,87.00,109.60,7.51,1.43,0.08,0.08,0.00,0.00,10.10
12/16/2012 08:00:00,16.70,6.13,86.00,108.10,7.29,1.07,0.07,0.07,0.00,0.00,10.50
